adult/id,adult_ticket_order_number,type_of_ticket,amount,attended,isOwner,adult/children_no,adult/createdAt,adult/updatedAt
53896a6b-dfc2-451b-bad4-69d5deb51004,SF/ORNo/8D4AI,group,2500,FALSE,FALSE,,2023-07-15T16:39:25.000Z,2023-07-15T16:39:25.000Z
e9a8e6a7-16d6-4f1a-9152-ae38f2a75f33,SFF/ORNo/00227,individual,3000,FALSE,FALSE,0,2023-07-14T12:34:51.000Z,2023-07-18T20:03:37.000Z
dba46a2b-8548-45d8-a250-981ef1699ae4,SFF/ORNo/00104,group,2500,FALSE,TRUE,0,2023-07-14T12:34:47.000Z,2023-07-20T20:59:21.000Z
76bb20ec-533d-436f-aa82-3250f506faca,SFF/ORNo/00275,group,2000,FALSE,TRUE,2,2023-07-20T19:00:05.000Z,2023-07-20T19:00:05.000Z
a8524fca-9c6b-4dc0-bfad-2665d7153e51,SF/ORNo/OL3KM,group,2500,FALSE,FALSE,,2023-07-18T05:37:12.000Z,2023-07-18T05:37:12.000Z
fca750a4-2848-48bd-bf27-e1d0306adc2b,SF/ORNo/YASHR,group,2500,TRUE,FALSE,,2023-07-20T05:17:03.000Z,2023-07-21T03:14:27.000Z
c9677537-23be-4a36-a5ed-cd25a2391fcd,SF/ORNo/PHIN3,group,2500,TRUE,FALSE,,2023-07-18T14:10:23.000Z,2023-07-18T14:21:46.000Z
93e2806b-fc09-48b0-99c2-7a31272bf38c,SF/ORNo/4UGWA,group,2500,FALSE,FALSE,,2023-07-21T16:02:37.000Z,2023-07-21T16:04:25.000Z
2cd8a8cc-6183-4914-a767-f27ed8745fb5,SF/ORNo/HPI9Y,group,2500,TRUE,FALSE,,2023-07-19T18:36:57.000Z,2023-07-21T03:49:33.000Z
b6f38cc5-82eb-4b3e-bbb3-8ba65f5215d3,SFF/ORNo/00171,group,2500,FALSE,TRUE,4,2023-07-15T17:26:54.000Z,2023-07-22T10:43:56.000Z
9997198e-cef3-4899-840a-7f05167035f7,SFF/ORNo/00160,group,2000,FALSE,TRUE,0,2023-07-15T17:26:52.000Z,2023-07-22T09:11:56.000Z
7559db79-30b4-48d6-a95c-65a4ae4cc55b,SF/ORNo/ZRCJV,group,2500,TRUE,FALSE,,2023-07-17T08:55:56.000Z,2023-07-17T08:57:23.000Z
2f7e5333-4800-4bc5-94bc-60dd2011cb64,SFF/ORNo/00527,group,2000,FALSE,TRUE,1,2023-07-20T19:00:01.000Z,2023-07-20T19:34:41.000Z
bbbcb532-56d6-45ea-a713-e5aa76dcacb0,SFF/ORNo/00047,group,2500,FALSE,TRUE,3,2023-07-14T12:20:44.000Z,2023-07-21T18:52:50.000Z
15b8fc28-b772-4059-b505-38c56da7f9ac,SFF/ORNo/00117,group,2500,FALSE,TRUE,1,2023-07-14T12:34:50.000Z,2023-07-25T11:45:15.000Z
649ebade-610f-4afd-89e0-d0c4b2bd80c5,SFF/ORNo/00107,group,2500,FALSE,TRUE,2,2023-07-14T12:34:48.000Z,2023-07-20T20:44:26.000Z
d09e83f5-5e05-4d14-837c-8a45b1742c12,SF/ORNo/O3BFP,group,2500,FALSE,FALSE,,2023-07-17T21:47:04.000Z,2023-07-17T21:47:04.000Z
147d550d-d431-4578-9b41-f098dd8232f3,SFF/ORNo/00622,group,2000,FALSE,FALSE,50,2023-07-21T18:30:28.000Z,2023-07-21T18:53:09.000Z
89f96bf2-354a-4850-acbc-36fedf8e220a,SF/ORNo/PS6LZ,group,2500,FALSE,TRUE,,2023-07-16T09:18:22.000Z,2023-07-19T21:46:05.000Z
06e4115d-562e-4262-add1-5247328bc6a1,SF/ORNo/GXZVR,individual,3000,FALSE,FALSE,,2023-07-21T17:01:43.000Z,2023-07-21T18:57:01.000Z
10b0c6d8-c083-4657-a601-57ac02de9357,SFF/ORNo/00578,group,2000,FALSE,FALSE,1,2023-07-21T15:42:23.000Z,2023-07-21T16:15:49.000Z
fad267b6-9fe1-4c10-8a01-27125106c680,SFF/ORNo/00034,group,2500,FALSE,TRUE,3,2023-07-14T12:20:41.000Z,2023-07-20T20:43:44.000Z
f4f2e5f4-a482-4c2d-bec0-bcbde305923d,SF/ORNo/8PGYC,group,2500,TRUE,FALSE,,2023-07-21T14:54:00.000Z,2023-07-22T11:14:04.000Z
57e42500-74b5-4e01-89b0-d8c6d6f4e3b5,SFF/ORNo/00546,group,2000,FALSE,FALSE,2,2023-07-21T15:42:19.000Z,2023-07-21T16:12:02.000Z
2111f5e8-cfba-4d9a-aee6-2854c54fe511,SF/ORNo/U2CMY,group,2500,FALSE,FALSE,,2023-07-21T09:15:21.000Z,2023-07-21T18:52:54.000Z
74a5cf25-9557-46e6-8f91-c29fea7535a8,SFF/ORNo/00290,group,2000,TRUE,TRUE,3,2023-07-20T20:18:38.000Z,2023-07-21T18:57:41.000Z
a3f12eba-486b-4cd9-9786-9523a3748bf9,SFF/ORNo/00029,group,2500,FALSE,TRUE,3,2023-07-14T12:20:40.000Z,2023-07-20T20:43:42.000Z
8a48c34d-745e-434e-970f-341cc6b91ccc,SFF/ORNo/00043,individual,3000,TRUE,TRUE,0,2023-07-14T12:20:43.000Z,2023-07-20T20:43:50.000Z
d574641f-2c31-457f-9f60-3f36121f9274,SFF/ORNo/00173,group,2500,FALSE,TRUE,4,2023-07-14T12:20:43.000Z,2023-07-20T20:45:23.000Z
97272511-4ced-46dc-9a6b-957b68b26fa5,SF/ORNo/1Q1OI,individual,3000,TRUE,FALSE,,2023-07-18T12:46:30.000Z,2023-07-19T05:05:13.000Z
f685f0d4-6ecb-4824-a998-6b45a601065f,SF/ORNo/WSMXG,individual,3000,FALSE,FALSE,,2023-07-21T19:29:03.000Z,2023-07-21T19:53:18.000Z
d16f34bd-731e-4e80-baaf-9719facf482a,SF/ORNo/JCQLQ,group,2000,FALSE,FALSE,,2023-07-18T13:16:27.000Z,2023-07-18T13:23:17.000Z
08271260-f112-43bb-824f-121c9df690c5,SFF/ORNo/00615,group,2000,FALSE,FALSE,4,2023-07-21T18:30:26.000Z,2023-07-22T11:09:20.000Z
66523db7-a0f2-44d7-9bf3-e5ee2fbfe5ed,SFF/ORNo/00046,individual,3000,TRUE,TRUE,0,2023-07-14T12:20:44.000Z,2023-07-20T20:43:51.000Z
4ee9cbbb-b555-4c10-a1bc-491fb6dc1174,SFF/ORNo/00229,individual,3000,FALSE,FALSE,0,2023-07-18T20:03:38.000Z,2023-07-18T20:03:38.000Z
8ba45499-b488-42d9-b8ef-731c01f01c7c,SFF/ORNo/00250,group,2000,TRUE,TRUE,49,2023-07-20T08:20:46.000Z,2023-07-20T20:46:13.000Z
96dc2950-e21a-4303-b8eb-8546630ca2d7,SFF/ORNo/00222,individual,3000,FALSE,FALSE,0,2023-07-14T12:34:51.000Z,2023-07-18T20:03:36.000Z
23539a08-8bed-4068-a118-199a985f1add,SFF/ORNo/00612,group,2000,FALSE,FALSE,6,2023-07-21T18:30:26.000Z,2023-07-21T18:52:55.000Z
ce3fadc0-0bc1-44da-904d-41240e89b12f,SF/ORNo/WL0VS,group,2500,FALSE,FALSE,,2023-07-16T18:49:50.000Z,2023-07-16T18:49:50.000Z
af0e9922-10dd-4221-8e4a-02f8dfc62bf6,SFF/ORNo/00054,individual,3000,FALSE,FALSE,0,2023-07-14T12:20:45.000Z,2023-07-14T12:20:45.000Z
0e6d0bff-7925-492d-b05a-2710727265b4,SFF/ORNo/00098,group,2500,TRUE,TRUE,2,2023-07-14T12:20:54.000Z,2023-07-20T20:44:19.000Z
fca750a4-2848-48bd-bf27-e1d0306adc2b,SF/ORNo/JTJFT,group,2500,TRUE,FALSE,,2023-07-20T05:17:03.000Z,2023-07-21T03:14:27.000Z
0042c884-9c6d-44fc-89da-514fadecab8e,SFF/ORNo/00218,group,2000,TRUE,TRUE,50,2023-07-18T20:03:36.000Z,2023-07-20T20:45:58.000Z
b78fec7f-a6d5-437e-af54-2afe84b25d99,SFF/ORNo/00197,group,2000,FALSE,TRUE,,2023-07-17T11:05:32.000Z,2023-07-20T20:45:43.000Z
3650b4b2-5315-42df-89bc-9c1cbf9202a1,SFF/ORNo/00127,group,2500,TRUE,TRUE,3,2023-07-15T17:26:46.000Z,2023-07-20T20:44:53.000Z
4ad74709-6d29-4118-b4a9-2b1477f537c2,SFF/ORNo/00085,group,2500,FALSE,TRUE,3,2023-07-14T12:20:51.000Z,2023-07-20T20:44:09.000Z
c0b57ebc-b662-491d-bd94-57e0d13579bf,SFF/ORNo/00103,group,2500,FALSE,TRUE,3,2023-07-14T12:34:47.000Z,2023-07-20T20:44:24.000Z
47edc332-9edf-406d-afec-962094c1b65f,SF/ORNo/1YPIV,group,2500,FALSE,FALSE,,2023-07-17T15:40:10.000Z,2023-07-22T15:39:12.000Z
9cf163e1-231f-4535-b893-76c5d6bacf47,SF/ORNo/CGTIP,group,2500,FALSE,FALSE,,2023-07-21T17:32:33.000Z,2023-07-21T17:34:01.000Z
9c4dfff9-1bb2-4120-9bd2-cc2072c8fa3e,SFF/ORNo/00231,individual,3000,FALSE,FALSE,0,2023-07-18T20:03:38.000Z,2023-07-18T20:03:38.000Z
b39c41b4-d06d-45a2-8c54-3c5855c9030f,SF/ORNo/JCBZO,individual,3000,FALSE,FALSE,,2023-07-21T14:21:43.000Z,2023-07-21T14:29:11.000Z
3623c3a0-b15d-43ad-a247-08d89718eb3d,SFF/ORNo/00153,group,2000,FALSE,TRUE,0,2023-07-15T17:26:51.000Z,2023-07-20T20:45:03.000Z
b1bf018a-7697-43dd-85a5-92f17282de5f,SF/ORNo/LSDGH,individual,3000,FALSE,FALSE,,2023-07-20T17:53:09.000Z,2023-07-20T18:02:12.000Z
c725e08a-4a9d-4c63-8943-fb0865b38f99,SF/ORNo/WYPCM,individual,3000,FALSE,TRUE,,2023-07-18T06:46:50.000Z,2023-07-20T09:23:58.000Z
8f659a92-3a9a-4913-9ddb-237ec85cf575,SF/ORNo/HTCKP,individual,3000,FALSE,FALSE,,2023-07-21T19:35:54.000Z,2023-07-21T19:38:27.000Z
1115f853-b5d6-4248-8c0d-48dcb6dc4f51,SFF/ORNo/00185,group,2500,FALSE,TRUE,3,2023-07-15T17:26:59.000Z,2023-07-20T20:45:31.000Z
e1f6d67f-797b-4cdb-96a0-e1db3229de44,SFF/ORNo/00571,group,2000,TRUE,FALSE,3,2023-07-21T15:42:22.000Z,2023-07-21T16:12:26.000Z
99bb96c8-c6d9-47d3-9b8b-602a48796c59,SFF/ORNo/00020,group,2500,FALSE,TRUE,4,2023-07-14T12:20:39.000Z,2023-07-21T13:49:38.000Z
ccd77c8e-a5bf-4f02-bd57-0d0140e3e1d4,SF/ORNo/PAAWV,individual,3000,TRUE,FALSE,,2023-07-20T15:14:37.000Z,2023-07-20T15:20:28.000Z
8a48c34d-745e-434e-970f-341cc6b91ccc,SFF/ORNo/00042,individual,3000,TRUE,TRUE,0,2023-07-14T12:20:43.000Z,2023-07-20T20:43:50.000Z
aeb0651e-b5ff-4679-81d1-70bca10c2289,SF/ORNo/27ZHY,group,2500,FALSE,FALSE,,2023-07-21T08:39:19.000Z,2023-07-21T08:45:11.000Z
e83bb575-19bb-4152-be8c-cb66b1a408e7,SFF/ORNo/00223,individual,3000,FALSE,FALSE,1,2023-07-14T12:34:52.000Z,2023-07-19T10:25:01.000Z
c83c7372-ced8-4489-b13b-f22e25d8f38b,SFF/ORNo/00267,group,2000,FALSE,TRUE,4,2023-07-20T19:00:04.000Z,2023-07-20T19:00:04.000Z
fe26dd85-a1e1-4621-b1ab-ef94ef72a373,SFF/ORNo/00032,individual,3000,FALSE,TRUE,0,2023-07-14T12:20:41.000Z,2023-07-20T20:43:43.000Z
89f96bf2-354a-4850-acbc-36fedf8e220a,SF/ORNo/WBMPP,individual,3000,FALSE,TRUE,,2023-07-16T09:18:22.000Z,2023-07-19T21:46:05.000Z
294097a4-d30b-4590-ba29-6357f8e1578e,SFF/ORNo/00565,group,2000,FALSE,FALSE,2,2023-07-21T15:42:22.000Z,2023-07-21T16:12:22.000Z
6d66f95d-618d-4732-9024-130d7572ee70,SFF/ORNo/00567,group,2000,FALSE,FALSE,3,2023-07-21T15:42:22.000Z,2023-07-21T16:12:23.000Z
31641300-00c5-4f82-9372-23e632a8d568,SF/ORNo/VZWFJ,individual,3000,TRUE,FALSE,,2023-07-16T10:48:41.000Z,2023-07-16T10:50:22.000Z
e660cb9a-9f80-4e26-b6e5-de7b36e9f4d8,SF/ORNo/BWXMZ,individual,3000,FALSE,FALSE,,2023-07-17T08:22:34.000Z,2023-07-17T08:26:01.000Z
0eccc9a8-0c64-4050-b5cd-ee1b6460067f,SFF/ORNo/00057,group,2500,FALSE,TRUE,3,2023-07-14T12:20:46.000Z,2023-07-20T20:43:58.000Z
7e506fda-cc71-4880-a811-913a34bf13b7,SFF/ORNo/00068,individual,3000,FALSE,TRUE,0,2023-07-14T12:20:48.000Z,2023-07-20T20:44:02.000Z
45fe755a-79dc-4a8a-a8b0-da71bd05538a,SFF/ORNo/00207,individual,3000,TRUE,TRUE,0,2023-07-14T12:20:51.000Z,2023-07-21T09:58:07.000Z
a59dad06-a2ce-4522-b70a-62e6ee495171,SFF/ORNo/00512,group,2000,FALSE,TRUE,1,2023-07-20T18:59:59.000Z,2023-07-21T22:41:36.000Z
f4f2e5f4-a482-4c2d-bec0-bcbde305923d,SF/ORNo/VT5FN,group,2500,TRUE,FALSE,,2023-07-21T14:54:00.000Z,2023-07-22T11:14:04.000Z
4b679199-fada-4016-84a9-4942a3cd29bc,SFF/ORNo/00114,group,2500,FALSE,TRUE,1,2023-07-14T12:34:49.000Z,2023-07-20T21:39:42.000Z
4194f133-854b-4e17-bc8f-09e0e2aff6fe,SFF/ORNo/00537,group,2000,FALSE,TRUE,5,2023-07-20T19:00:02.000Z,2023-07-20T19:00:02.000Z
8755876e-d598-4826-ac6c-4e313ca77873,SF/ORNo/B4X26,group,2500,FALSE,FALSE,,2023-07-18T09:15:16.000Z,2023-07-18T09:26:08.000Z
87bbbb1c-d8d1-4c2c-aaa0-619861b60a6c,SF/ORNo/OE9F5,individual,3000,TRUE,FALSE,1,2023-07-20T07:41:21.000Z,2023-07-21T16:03:13.000Z
5c61b714-2dcd-4715-97e6-b3e4c61610c7,SFF/ORNo/00508,group,2000,TRUE,TRUE,2,2023-07-20T18:58:45.000Z,2023-07-21T22:41:34.000Z
ea9d2583-ad49-4c82-bdad-e1cfb2851ed5,SF/ORNo/0IFEH,individual,3000,FALSE,FALSE,,2023-07-16T18:51:15.000Z,2023-07-16T18:51:15.000Z
e9a4f8a0-d5f1-4bd2-ba9b-1a544b5dd9ce,SFF/ORNo/00278,group,2000,FALSE,TRUE,3,2023-07-20T19:00:06.000Z,2023-07-20T19:00:06.000Z
d53938ee-0dd9-4516-ac20-f5fbafaafa35,SFF/ORNo/00192,group,2500,TRUE,TRUE,3,2023-07-15T17:27:00.000Z,2023-07-22T13:17:20.000Z
44228103-3850-4791-88bb-ee87962cb6a0,SF/ORNo/EPHPI,group,2500,TRUE,FALSE,,2023-07-20T13:29:40.000Z,2023-07-20T13:31:30.000Z
7d9ec4a5-d3e0-470f-b262-c6b171fc5121,SFF/ORNo/00531,group,2000,FALSE,TRUE,2,2023-07-20T19:00:01.000Z,2023-07-20T19:34:44.000Z
5eff4f89-64af-4c80-9fc6-0e62b2bb21e7,SFF/ORNo/00089,group,2000,TRUE,TRUE,2,2023-07-14T12:20:52.000Z,2023-07-20T20:44:13.000Z
e7ec2c66-e637-4f8f-92f4-ff514987be6c,SFF/ORNo/00617,group,2000,FALSE,FALSE,3,2023-07-21T18:30:27.000Z,2023-07-21T18:52:58.000Z
1d2984c1-1022-4b24-84a3-a02aca2dfdbf,SF/ORNo/3QLSF,group,2000,FALSE,FALSE,,2023-07-15T12:36:51.000Z,2023-07-15T12:36:51.000Z
28208978-8777-4135-a8be-245ebf7f3b84,SFF/ORNo/00174,group,2500,TRUE,TRUE,2,2023-07-15T17:26:56.000Z,2023-07-20T20:45:24.000Z
dfc3afa2-ba66-4452-90ad-9e8953d3b400,SFF/ORNo/00058,individual,3000,TRUE,TRUE,0,2023-07-14T12:20:45.000Z,2023-07-20T20:43:58.000Z
e33c655a-1cd1-4958-a5a3-65f411f8707b,SF/ORNo/YJRF4,individual,3000,FALSE,FALSE,,2023-07-21T09:11:40.000Z,2023-07-21T09:11:40.000Z
52c75ec8-bea7-4a3e-a88a-b54242a04c45,SFF/ORNo/00130,individual,3000,FALSE,TRUE,,2023-07-15T17:26:47.000Z,2023-07-20T20:44:56.000Z
0af9075d-b035-4ff6-8177-9fdbf4bc550a,SFF/ORNo/00099,group,2500,TRUE,TRUE,6,2023-07-14T12:20:54.000Z,2023-07-20T20:44:21.000Z
5e72cb93-2c40-4bb7-9782-9b34a538b211,SF/ORNo/XTVAF,group,2500,TRUE,FALSE,,2023-07-15T12:28:41.000Z,2023-07-15T12:28:41.000Z
7d1f0233-75a7-45ba-b2ef-eda76a96a2a8,SF/ORNo/LHAWA,group,2500,FALSE,FALSE,,2023-07-18T12:49:43.000Z,2023-07-18T12:52:08.000Z
89f96bf2-354a-4850-acbc-36fedf8e220a,SF/ORNo/WVYVK,group,2500,FALSE,TRUE,,2023-07-16T09:18:22.000Z,2023-07-19T21:46:05.000Z
5b458c8c-b622-4572-8104-c0bb3d7bb8db,SF/ORNo/ZRCJV,group,2500,TRUE,FALSE,,2023-07-17T08:55:56.000Z,2023-07-17T08:57:23.000Z
efd8244f-82f9-4139-b822-4cb8c335f658,SFF/ORNo/00579,group,2000,FALSE,FALSE,1,2023-07-21T15:42:24.000Z,2023-07-21T16:16:57.000Z
ebe43717-33ca-432f-a6d2-a2afba67ba10,SFF/ORNo/00121,group,2000,FALSE,TRUE,1,2023-07-14T12:34:52.000Z,2023-07-22T12:38:18.000Z
f07a1274-d699-4c8b-aa2c-aba16e375dd5,SF/ORNo/WQEUM,group,2500,FALSE,FALSE,,2023-07-15T16:39:25.000Z,2023-07-15T16:39:25.000Z
f688bc59-a618-42cb-bdc7-b4c2cc45fe7a,SFF/ORNo/00588,group,2000,TRUE,FALSE,1,2023-07-21T15:42:25.000Z,2023-07-21T16:38:55.000Z
19901575-d69c-4a07-9b36-7d9be425cf8a,SFF/ORNo/00086,group,2000,FALSE,FALSE,0,2023-07-14T12:20:52.000Z,2023-07-14T12:20:52.000Z
b3fb2931-f0ca-4b19-8af5-54e57b29d2ec,SFF/ORNo/00504,group,2000,FALSE,TRUE,1,2023-07-20T18:58:44.000Z,2023-07-21T22:41:32.000Z
04e09c2f-2064-4a8d-97a1-304e7ed90d0b,SFF/ORNo/00025,group,2500,FALSE,TRUE,4,2023-07-14T12:20:39.000Z,2023-07-21T01:15:21.000Z
515c94a8-b56b-4d59-816c-185e8b1059b7,SFF/ORNo/00513,group,2000,FALSE,TRUE,1,2023-07-20T18:59:59.000Z,2023-07-22T06:55:05.000Z
da39ca7a-59c2-49b4-b6bc-b59c06241ddc,SFF/ORNo/00194,group,2000,FALSE,TRUE,0,2023-07-18T12:11:50.000Z,2023-07-20T20:45:38.000Z
f4cae447-5aea-4c81-aab9-724e92e50030,SFF/ORNo/00251,group,2000,FALSE,TRUE,4,2023-07-20T08:20:46.000Z,2023-07-20T09:23:59.000Z
d574641f-2c31-457f-9f60-3f36121f9274,SFF/ORNo/00173,group,2500,FALSE,TRUE,4,2023-07-14T12:20:43.000Z,2023-07-20T20:45:23.000Z
31c25cc4-0c96-4993-8327-3205e17868e0,SFF/ORNo/00541,group,2000,FALSE,TRUE,1,2023-07-20T19:00:03.000Z,2023-07-21T16:48:17.000Z
ace11d78-7de6-4f73-aa17-a4950855ca9e,SFF/ORNo/00594,group,2000,FALSE,FALSE,3,2023-07-21T15:42:25.000Z,2023-07-21T16:12:53.000Z
28647a21-9053-46a1-854a-8791c34b38f3,SF/ORNo/QS3U0,group,2500,FALSE,FALSE,,2023-07-19T18:49:31.000Z,2023-07-19T18:52:49.000Z
8994e2ee-d89b-476c-9de9-7d5f0af1b35c,SFF/ORNo/00064,group,2500,FALSE,FALSE,0,2023-07-14T12:20:47.000Z,2023-07-14T12:20:47.000Z
a0cd064e-f7b6-4c90-ae0d-8822015157e7,SF/ORNo/XWW2T,individual,3000,FALSE,FALSE,,2023-07-18T07:03:12.000Z,2023-07-18T07:03:12.000Z
5eff4f89-64af-4c80-9fc6-0e62b2bb21e7,SFF/ORNo/00235,group,2500,TRUE,TRUE,2,2023-07-14T12:20:52.000Z,2023-07-20T20:44:13.000Z
8755876e-d598-4826-ac6c-4e313ca77873,SF/ORNo/XXTCY,group,2500,FALSE,FALSE,,2023-07-18T09:15:16.000Z,2023-07-18T09:26:08.000Z
2dacabac-b905-4bf7-a274-1ed2ae2214a2,SFF/ORNo/00575,group,2000,FALSE,FALSE,5,2023-07-21T15:42:23.000Z,2023-07-21T16:12:31.000Z
2c5c48bb-2e7f-48dc-bce9-9d74422fa782,SFF/ORNo/00164,group,2500,FALSE,TRUE,,2023-07-14T10:07:16.000Z,2023-07-20T20:45:13.000Z
5d720f21-45ab-4af5-bf06-ab51ef2452ee,SFF/ORNo/00266,group,2000,FALSE,TRUE,2,2023-07-20T19:00:04.000Z,2023-07-20T19:00:04.000Z
dbec3964-9039-4b23-a548-f6ef333b8a57,SF/ORNo/V8III,individual,3000,FALSE,TRUE,4,2023-07-14T12:20:54.000Z,2023-07-20T20:44:18.000Z
204d7685-c1f8-450b-a484-4d6e83201202,SF/ORNo/UGAFA,individual,3000,FALSE,FALSE,,2023-07-21T13:20:20.000Z,2023-07-21T20:58:49.000Z
b78fec7f-a6d5-437e-af54-2afe84b25d99,SF/ORNo/UESRP,group,2000,FALSE,TRUE,,2023-07-17T11:05:32.000Z,2023-07-20T20:45:43.000Z
c6590054-b487-4452-b12a-f32526668c9d,SF/ORNo/CRWYH,group,2500,FALSE,FALSE,,2023-07-21T13:37:55.000Z,2023-07-21T13:41:37.000Z
adaac24d-0d27-4758-ba92-f826d6d6df60,SFF/ORNo/00556,group,2000,FALSE,FALSE,2,2023-07-21T15:42:21.000Z,2023-07-21T16:12:11.000Z
69b22aad-7435-411b-be35-9510950f708e,SF/ORNo/ZRWIW,individual,3000,FALSE,FALSE,,2023-07-16T11:06:02.000Z,2023-07-16T11:06:02.000Z
f57ce0fc-bd18-429c-8714-6ff146bd79f7,SF/ORNo/GGZWE,individual,3000,FALSE,TRUE,0,2023-07-14T12:20:49.000Z,2023-07-21T04:02:49.000Z
54261e8f-fb45-4e64-a492-af99ecfde571,SFF/ORNo/00258,group,2000,FALSE,TRUE,1,2023-07-20T08:20:47.000Z,2023-07-20T09:24:01.000Z
1dcb4466-52dc-4ffb-a3c0-0386d5a2aa8f,SFF/ORNo/00192,group,2500,FALSE,FALSE,0,2023-07-15T17:27:01.000Z,2023-07-15T17:27:01.000Z
45fe755a-79dc-4a8a-a8b0-da71bd05538a,SFF/ORNo/00082,group,2500,TRUE,TRUE,0,2023-07-14T12:20:51.000Z,2023-07-21T09:58:07.000Z
8b51329f-087e-4730-8f78-eab0648b759f,SF/ORNo/QNT45,individual,3000,FALSE,FALSE,,2023-07-21T20:09:06.000Z,2023-07-21T20:22:42.000Z
53896a6b-dfc2-451b-bad4-69d5deb51004,SF/ORNo/WQEUM,group,2500,FALSE,FALSE,,2023-07-15T16:39:25.000Z,2023-07-15T16:39:25.000Z
e336be39-e02f-45e7-b6f3-e9ae74dcfaba,SFF/ORNo/00037,group,2500,FALSE,TRUE,3,2023-07-14T12:20:42.000Z,2023-07-20T20:43:47.000Z
55b88398-8aba-44ce-9829-ecdfeeb1255a,SF/ORNo/BPITR,individual,3000,FALSE,FALSE,,2023-07-21T19:54:58.000Z,2023-07-21T19:56:50.000Z
89f96bf2-354a-4850-acbc-36fedf8e220a,SF/ORNo/KOXAL,group,2500,FALSE,TRUE,,2023-07-16T09:18:22.000Z,2023-07-19T21:46:05.000Z
d574641f-2c31-457f-9f60-3f36121f9274,SFF/ORNo/00173,group,2500,FALSE,TRUE,4,2023-07-14T12:20:43.000Z,2023-07-20T20:45:23.000Z
9255adef-ac70-419a-a3d7-c86ec966c447,SFF/ORNo/00272,group,2000,FALSE,TRUE,2,2023-07-20T19:00:05.000Z,2023-07-20T19:00:05.000Z
95cec5c0-1316-418b-ad90-2c521031309a,SF/ORNo/PXA1T,individual,3000,TRUE,FALSE,,2023-07-15T23:47:38.000Z,2023-07-16T10:36:26.000Z
7b5faf43-7f92-46ae-9488-41e7c7db276b,SFF/ORNo/00518,group,2000,FALSE,TRUE,2,2023-07-20T19:00:00.000Z,2023-07-21T22:41:38.000Z
483f471e-8da0-4411-9c4f-9d139c1a32b4,SFF/ORNo/00562,group,2000,FALSE,FALSE,2,2023-07-21T15:42:21.000Z,2023-07-21T16:12:19.000Z
99719b00-b9ac-4fbe-9ac2-3a40784f28e6,SFF/ORNo/00568,group,2000,FALSE,FALSE,2,2023-07-21T15:42:22.000Z,2023-07-21T16:12:24.000Z
b6ce3db3-2fa7-4e74-a6ee-033216414a6e,SFF/ORNo/00265,group,2000,TRUE,TRUE,11,2023-07-20T19:00:04.000Z,2023-07-20T19:00:04.000Z
867db526-2a65-4e7e-a7a4-386ac5587bf7,SFF/ORNo/00242,group,2000,TRUE,TRUE,1,2023-07-20T08:20:46.000Z,2023-07-21T18:52:47.000Z
9d1bea93-c37c-4b3e-8839-1120e0900358,SFF/ORNo/00006,group,2000,FALSE,TRUE,10,2023-07-14T12:20:36.000Z,2023-07-20T20:43:26.000Z
b39c41b4-d06d-45a2-8c54-3c5855c9030f,SF/ORNo/D923H,individual,3000,FALSE,FALSE,,2023-07-21T14:21:43.000Z,2023-07-21T14:29:11.000Z
a8524fca-9c6b-4dc0-bfad-2665d7153e51,SF/ORNo/GDLOP,group,2500,FALSE,FALSE,,2023-07-18T05:37:12.000Z,2023-07-18T05:37:12.000Z
63dc3b9a-5f52-4e1e-9c98-8982f498b18c,SF/ORNo/QVDWM,group,2500,FALSE,FALSE,,2023-07-18T05:52:07.000Z,2023-07-18T05:55:14.000Z
71187e6e-58a4-4107-9ce1-d8d60c09f0a5,SFF/ORNo/00257,group,2000,FALSE,TRUE,4,2023-07-20T08:20:47.000Z,2023-07-20T09:24:01.000Z
a0cd064e-f7b6-4c90-ae0d-8822015157e7,SF/ORNo/WNRMN,individual,3000,FALSE,FALSE,,2023-07-18T07:03:12.000Z,2023-07-18T07:03:12.000Z
888d9002-fa84-423c-aef6-c7b49f1edf9e,SFF/ORNo/00161,group,2000,TRUE,TRUE,0,2023-07-15T17:26:52.000Z,2023-07-20T20:45:05.000Z
a3a49243-b72c-46f0-81a8-9dbb6622ae41,SF/ORNo/WGBMC,individual,3000,TRUE,FALSE,,2023-07-15T12:43:51.000Z,2023-07-20T01:02:50.000Z
e336be39-e02f-45e7-b6f3-e9ae74dcfaba,SFF/ORNo/00037,group,2500,FALSE,TRUE,3,2023-07-14T12:20:42.000Z,2023-07-20T20:43:47.000Z
f4826770-2960-410f-ad96-44a46164261a,SFF/ORNo/00538,group,2000,FALSE,TRUE,0,2023-07-20T19:00:02.000Z,2023-07-20T19:00:02.000Z
0d45f1c0-8bec-4735-ab9c-3845a82f4460,SFF/ORNo/00079,individual,3000,FALSE,TRUE,0,2023-07-14T12:20:50.000Z,2023-07-20T20:44:01.000Z
e868adcb-daca-4b3f-bd22-09aed64b98cc,SF/ORNo/FMMGE,individual,3000,FALSE,FALSE,,2023-07-20T00:58:50.000Z,2023-07-20T00:58:50.000Z
36b5bf0d-6c00-446f-9473-3953038c2eb1,SF/ORNo/SMCDR,group,2500,FALSE,FALSE,,2023-07-16T19:34:46.000Z,2023-07-16T19:34:46.000Z
